Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2019,5,1,0,0,0,0,29.4,32.6,26.6,5,19.4
Changi,2019,5,2,3.8,3.8,3.8,3.8,28.9,32.9,25.6,5.4,25.6
Changi,2019,5,3,0,0,0,0,29.4,34.3,27.2,6.8,27
Changi,2019,5,4,0.2,0.2,0.2,0.2,29.2,33,27.3,5.8,34.2
Changi,2019,5,5,3.2,3.2,3.2,3.2,29,32.8,26.1,7.9,34.9
Changi,2019,5,6,0,0,0,0,30.7,34.6,27.8,9.4,35.6
Changi,2019,5,7,0,0,0,0,30.3,34,28,6.8,26.6
Changi,2019,5,8,15.4,7.4,7.4,9.8,27.4,30.8,22.9,5.8,52.6
Changi,2019,5,9,0,0,0,0,30,34.1,26.7,5.8,26.3
Changi,2019,5,10,5.6,4,4,4,29.5,34.7,24.3,6.5,43.9
Changi,2019,5,11,11,10.8,11,11,28.7,31.7,24.7,5,26.6
Changi,2019,5,12,0,0,0,0,29.6,33.1,26.9,4.3,22.7
Changi,2019,5,13,0,0,0,0,29.4,32.5,27.2,6.5,41
Changi,2019,5,14,0.2,0.2,0.2,0.2,29.5,33.1,26.7,9,37.8
Changi,2019,5,15,0.8,0.8,0.8,0.8,29.5,33,26.7,8.6,32.4
Changi,2019,5,16,0,0,0,0,29.2,32.3,26.9,5.4,26.6
Changi,2019,5,17,17.2,0.6,1,1.4,28.3,31.4,22.8,6.1,26.3
Changi,2019,5,18,0,0,0,0,29.1,31.5,26.9,7.9,27.7
Changi,2019,5,19,0.2,0.2,0.2,0.2,28.2,30.9,25.8,6.1,39.2
Changi,2019,5,20,0,0,0,0,29,31.7,26.7,8.3,34.9
Changi,2019,5,21,6,6,6,6,28.4,32.7,26.1,6.5,28.8
Changi,2019,5,22,0,0.2,0.2,0.2,28.4,31.5,26.4,5.8,35.6
Changi,2019,5,23,0,0,0,0,29.6,33,26.9,9,33.8
Changi,2019,5,24,0,0,0,0,30.1,33.5,28.1,9.7,33.5
Changi,2019,5,25,0,0,0,0,29.5,32.1,27.8,9.4,32.8
Changi,2019,5,26,0,0,0,0,29.9,33.2,27.4,10.1,33.1
Changi,2019,5,27,0,0,0,0,29.7,33,27.7,13.3,41
Changi,2019,5,28,0,0,0,0,30.1,32.9,28.4,15.5,43.9
Changi,2019,5,29,0,0,0,0,29.9,32.6,27.5,9.7,28.4
Changi,2019,5,30,5,1.8,3.4,4,28.2,31.9,25.2,6.5,29.5
Changi,2019,5,31,0.4,0.4,0.4,0.4,29,32.7,26.5,7.9,35.3
