Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2011,11,1,0,—,—,—,27.2,31.6,25.1,6.6,31.3
Changi,2011,11,2,0.8,—,—,—,26.5,30.4,25.2,5.9,34.6
Changi,2011,11,3,2,—,—,—,26.4,28.1,25.3,5.9,18.7
Changi,2011,11,4,1.6,—,—,—,25.9,27.8,24.5,7,30.2
Changi,2011,11,5,37.6,—,—,—,27.5,31.3,24.8,5.7,27.7
Changi,2011,11,6,0,—,—,—,26.9,29.8,23.2,5.3,32
Changi,2011,11,7,0.4,—,—,—,28.3,32.5,25.3,7.8,34.6
Changi,2011,11,8,0.4,—,—,—,27.3,29.8,24.4,6.1,27.4
Changi,2011,11,9,0,—,—,—,28.3,31.9,26,6.6,26.3
Changi,2011,11,10,11,—,—,—,27.6,32.2,25.5,6.4,27
Changi,2011,11,11,24.8,—,—,—,27.5,31.4,24.1,7.3,37.1
Changi,2011,11,12,8.4,—,—,—,26,30.5,23.5,5.8,32.4
Changi,2011,11,13,9.4,—,—,—,26.5,32.3,23.8,7.2,28.8
Changi,2011,11,14,22.4,—,—,—,26.2,30.3,23.2,6.2,32
Changi,2011,11,15,0.4,—,—,—,27.2,31.6,25,7.2,26.3
Changi,2011,11,16,68.4,—,—,—,26.4,31.8,22.8,5.4,25.6
Changi,2011,11,17,4.6,—,—,—,27.3,32.3,24.3,6.6,27
Changi,2011,11,18,11,—,—,—,26,30.1,24.4,5.1,48.2
Changi,2011,11,19,19.4,—,—,—,26.9,32.2,24,5.8,28.8
Changi,2011,11,20,23.6,—,—,—,27.3,32.2,24.8,7.1,31
Changi,2011,11,21,15.2,—,—,—,27,30.9,24.3,7.2,32.8
Changi,2011,11,22,0.8,—,—,—,27.8,31.5,25,8.5,27.7
Changi,2011,11,23,21.4,—,—,—,26.5,30.3,23.9,5.3,28.8
Changi,2011,11,24,8.4,—,—,—,26.8,31,24.7,6.8,24.1
Changi,2011,11,25,0,—,—,—,27.5,31.1,25.3,8.2,27.7
Changi,2011,11,26,2.2,—,—,—,28.5,31.8,25.8,7.4,27
Changi,2011,11,27,0,—,—,—,27.8,31.7,25.7,7.5,25.9
Changi,2011,11,28,78.6,—,—,—,26.6,31.7,23.7,4.9,23.4
Changi,2011,11,29,0,—,—,—,27.1,31.9,24.9,6.4,36.4
Changi,2011,11,30,5,—,—,—,27.8,31.7,25.6,9.4,29.9
